contract,sample_id,local_iso,timezone,latitude,longitude,location,planet,measure,jhora_value_virupa,jhora_version,jhora_exe_sha256,settings_json,settings_sha256,evidence_path,evidence_sha256,reviewer,captured_at_utc,status,notes
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,VENUS,drik,-8.84,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,VENUS,total,492.55,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.jpg,5E85FC518309987824E25CFFC77EBBAB3208B5DC75AFEE1B3009135DFB2E7455,OpenAI Codex local GUI capture,2026-07-29T12:25:15.742006Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.txt; normalized_table_sha256=E14F0FBFD910AC8BD29F38FA94C815ADB418FC3DF95F0C5F57DCC9912A26DF7D; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_accessibility_exact_20260729.txt; raw_accessibility_sha256=B6BDFC5C4702566D0ED660F442AB9FF5BCBF2D812813899C48781E48BA6841B7
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,sthana,105.98,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,kaala,93.59,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,dig,10.53,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,chesta,5.28,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,naisargika,8.57,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,drik,-9.03,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,664FB7F762C43F88AFCAE72FB52CE2505DA5E815F7628846C6F0F90D569A54F5,OpenAI Codex local GUI capture,2026-07-29T12:25:52.787430Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=4082F8884F4D481CEAB209E9167771056B978A971D8C835B8C499B6A45455AA4; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=21BD50E67E17AA3A4C3A07FE1DD4586D0E4BA48A989B803C1F8F06A734DE201F
GANN_JHORA_SHADBALA_WITNESS_V1,case_43_event_start,2025-04-04T02:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SATURN,total,214.92,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.jpg,5E85FC518309987824E25CFFC77EBBAB3208B5DC75AFEE1B3009135DFB2E7455,OpenAI Codex local GUI capture,2026-07-29T12:25:15.742006Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.txt; normalized_table_sha256=E14F0FBFD910AC8BD29F38FA94C815ADB418FC3DF95F0C5F57DCC9912A26DF7D; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_accessibility_exact_20260729.txt; raw_accessibility_sha256=B6BDFC5C4702566D0ED660F442AB9FF5BCBF2D812813899C48781E48BA6841B7
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SUN,sthana,150.05,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SUN,kaala,130.40,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,SUN,dig,10.75,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
